AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
15, 3, -2.67738, -2.11694, -1.1604, -0.216542, 0.451666, 0.79044, 1.0316, 0.997016, 1.09829, 1.26877, 1.3541, 1.26137, 0.869523, 0.760925, 0.342863, 0.180123, -0.0148424, 0.0250789, 0.481668, 1.22513, 2.62938, 2.89319, 3.56765, 4.15543, 4.78404, 5.07172, 4.5609, 5.76487, 4.66626, 3.81896, 3.46229, 3.14991, 2.51968, 3.86775, 6.17034, 6.86348
16, 1, -3.2006, -1.91664, -0.536513, 0.557502, 1.33683, 2.09185, 2.1808, 2.64616, 2.94626, 2.85095, 3.45709, 3.23395, 2.89747, 2.76394, 2.33108, 1.86446, 1.78311, 1.53528, 1.62451, 1.38812, 1.35703, 2.44549, 3.99609, 4.84338, 5.942, 5.942, 19.7575, 4.84338, 4.84338, 5.24885, 5.942, 4.5557, 5.24885, 5.942, 5.942, 19.7575
16, 2, -2.64141, -2.27377, -1.57332, -0.563732, 0.620977, 0.601433, 1.47047, 2.1185, 2.27756, 1.86067, 1.93129, 1.88366, 1.79471, 1.05989, 0.962727, 1.12307, 0.840837, 0.935328, 1.14505, 1.58441, 2.14835, 3.15995, 4.54625, 4.25856, 3.69895, 4.95171, 4.54625, 4.25856, 3.69895, 3.0058, 2.87227, 1.58441, 0.91747, 2.31265, 3.69895, 4.25856
16, 3, -2.30934, -1.9411, -1.4, -0.834166, -0.324924, 0.028672, 0.217573, 0.323208, 0.543947, 0.520217, 0.585985, 0.485646, 0.342653, 0.300094, 0.251559, 0.257982, 0.26315, 0.394463, 0.827635, 1.40275, 1.85589, 2.45779, 2.96089, 3.51094, 3.30122, 3.38577, 3.69326, 3.32862, 3.04093, 2.63547, 2.50542, 1.97766, 1.73598, 1.80015, 2.44623, 3.57993
17, 1, -3.15764, -1.94997, -0.769518, 0.321741, 1.09493, 1.77233, 2.06001, 2.79572, 3.15862, 3.36626, 3.36626, 3.04084, 2.19354, 2.12455, 2.3203, 2.03939, 1.72652, 1.66853, 1.56177, 1.65455, 1.33609, 1.90586, 3.9853, 4.54492, 4.8326, 5.23807, 5.93121, 5.93121, 5.93121, 5.93121, 4.8326, 5.23807, 4.54492, 5.93121, 5.93121, 19.7467
17, 2, -2.62789, -2.37894, -1.60433, -0.516843, 0.836801, 1.92984, 2.15299, 2.26299, 2.62299, 2.21752, 1.74752, 1.91331, 1.66748, 0.882524, 0.870896, 0.667601, 1.18, 1.04745, 1.62974, 2.13237, 3.19097, 3.7216, 4.41475, 5.33104, 5.33104, 5.33104, 5.33104, 4.92557, 4.07828, 3.94475, 2.24, 1.26201, 1.52438, 2.44067, 2.80531, 4.92557
17, 3, -2.25748, -1.93329, -1.48311, -0.847783, -0.29563, 0.000763597, 0.258887, 0.450965, 0.603156, 0.539046, 0.370017, 0.458839, 0.276847, 0.197691, 0.254044, 0.106124, 0.244429, 0.322347, 1.02241, 1.61647, 1.93179, 2.26653, 2.87871, 2.90119, 3.25139, 3.54988, 3.54988, 3.35317, 3.28418, 2.46587, 2.34157, 2.0604, 1.89788, 1.84909, 2.30335, 3.97733
18, 1, -2.98937, -2.11467, -1.11014, 0.25316, 0.901855, 1.67023, 1.80376, 1.91709, 2.04492, 2.24559, 2.14023, 2.24559, 2.19152, 1.84012, 1.42239, 0.435481, 0.0360954, 1.16567, 2.04492, 3.05652, 3.19005, 4.44281, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515, 18.9515
18, 2, -2.61962, -2.2075, -1.4752, -0.858887, 0.255933, 0.837855, 1.07424, 0.820463, 1.16733, 1.3844, 1.21734, 1.44692, 1.5487, 1.26999, 0.753772, 0.110222, 0.474187, 0.968883, 1.83638, 2.935, 4.88091, 4.88091, 18.6964, 4.88091, 4.18776, 4.18776, 4.88091, 18.6964, 3.78229, 2.935, 2.68368, 3.08915, 3.27147, 18.6964, 18.6964, 18.6964
18, 3, -2.02768, -1.74132, -1.52583, -1.29973, -0.79383, -0.311732, -0.199464, 0.0398991, 0.0336295, -0.122305, -0.0151606, 0.0849228, 0.13899, 0.174329, 0.304782, 0.554926, 0.791315, 0.666152, 1.55346, 2.46975, 4.01019, 5.1088, 18.9243, 3.49937, 3.16289, 3.72251, 3.49937, 4.41566, 3.31704, 3.02936, 3.31704, 3.16289, 4.01019, 18.9243, 4.41566, 18.9243
19, 1, -3.06639, -2.09349, -1.07154, -0.00933187, 1.07674, 1.76059, 1.76059, 2.25306, 2.38227, 2.61408, 2.61408, 2.19422, 2.06069, 2.13865, 2.08601, 1.51546, 1.50107, 1.70652, 1.68913, 2.41737, 3.80366, 3.55235, 4.36328, 5.74957, 5.74957, 5.74957, 5.05642, 19.5651, 19.5651, 19.5651, 5.05642, 19.5651, 19.5651, 19.5651, 19.5651, 19.5651
19, 2, -2.53472, -2.36039, -1.85634, -0.770082, 0.67028, 1.62913, 1.7201, 2.12557, 2.22565, 2.17436, 1.7857, 1.60056, 0.826284, 1.13585, 1.22851, 1.19041, 0.965397, 1.3859, 1.89294, 2.17436, 4.2538, 4.2538, 5.86324, 5.86324, 5.86324, 5.17009, 4.2538, 3.91733, 4.47694, 3.66601, 2.8675, 2.07905, 2.60514, 4.2538, 19.6787, 19.6787
19, 3, -2.0499, -1.96906, -1.49103, -1.11671, -0.659283, -0.372489, -0.137284, -0.0553666, 0.17083, 0.0802576, -0.0206237, 0.0554287, 0.180047, 0.333169, 0.381061, 0.562628, 0.751304, 1.10098, 1.7561, 2.1766, 2.46428, 3.47588, 3.88135, 4.35135, 4.01488, 3.39584, 4.35135, 4.35135, 5.96079, 4.01488, 3.47588, 3.1882, 3.5629, 4.86218, 19.7763, 19.7763
20, 1, -3.31016, -1.55842, -0.367707, 0.840195, 2.02082, 2.2504, 2.97633, 3.28649, 3.15865, 3.81258, 3.24204, 2.82218, 2.79401, 1.97081, 1.56535, 1.10967, 1.29613, 1.65903, 2.07346, 2.21865, 3.24204, 4.99124, 4.99124, 6.37753, 6.37753, 20.193, 20.193, 20.193, 20.193, 20.193, 20.193, 20.193, 20.193, 20.193, 20.193, 20.193
20, 2, -2.91625, -2.19366, -1.35972, -0.428313, 0.93713, 2.25889, 2.48501, 2.86106, 3.02614, 2.53082, 2.33299, 1.87752, 1.73388, 1.50232, 1.36183, 1.41159, 1.04073, 0.806381, 1.54804, 3.13435, 3.43161, 4.38712, 20.5052, 6.6897, 20.5052, 5.99656, 5.08026, 5.99656, 5.99656, 3.85649, 3.07878, 3.47083, 5.99656, 20.5052, 20.5052, 20.5052
20, 3, -2.37082, -1.98703, -1.53604, -1.09453, -0.442203, 0.20898, 0.575488, 0.649292, 0.71525, 0.795671, 0.591424, 0.567614, 0.445917, 0.438996, 0.346826, 0.297736, 0.395144, 0.555918, 0.815572, 2.13859, 2.74158, 3.16444, 4.31712, 4.72258, 5.01026, 5.01026, 4.31712, 4.72258, 5.01026, 3.80629, 3.06435, 2.89, 4.31712, 6.10888, 19.9244, 19.9244
