AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
17, 2, -2.32109, -1.00324, -0.732207, -0.601816, -0.709941, -0.613854, -0.675183, -0.606993, -0.416029, -0.466801, -0.355925, -0.33242, -0.342561, -0.377807, -0.290796, -0.268108, -0.0930071, 0.126546, 0.442092, 0.901829, 1.19863, 1.63872, 1.90761, 2.2168, 2.81332, 2.53888, 3.40638, 2.9544, 3.67832, 4.05301, 5.35229, 5.75776, 20.2664, 20.2664, 20.2664, 20.2664, 20.2664, 20.2664, 20.2664, 20.2664
17, 3, -1.56269, -0.81407, -0.601589, -0.423237, -0.421537, -0.4937, -0.440628, -0.418699, -0.406689, -0.509918, -0.395114, -0.480427, -0.578599, -0.656403, -0.568373, -0.457176, -0.352302, -0.188281, -0.13612, 0.0416865, 0.193138, 0.134118, 0.16421, 0.395791, 0.606496, 0.742067, 1.10316, 1.35002, 1.54847, 1.92984, 2.69709, 2.95946, 4.34575, 7.0538, 20.8693, 20.8693, 20.8693, 20.8693, 20.8693, 20.8693
18, 1, -2.26951, -1.26068, -1.17644, -1.30869, -0.79675, -0.524468, -0.574538, -0.482014, -0.250545, -0.461395, -0.514639, 0.059902, 0.492035, 0.583973, 0.645061, 0.591408, 0.864275, 0.894128, 1.08253, 1.00061, 1.41171, 1.34611, 1.4288, 1.34611, 2.19341, 1.4639, 1.9339, 1.68259, 1.75158, 1.57722, 1.87833, 1.82569, 2.02351, 2.27037, 2.59888, 2.23115, 3.09135, 2.44473, 2.7812, 1.21258
18, 2, -2.45705, -1.21794, -1.01519, -0.654426, -0.753207, -0.428546, -0.418219, -0.346504, -0.293056, -0.346504, -0.0796686, 0.0720578, 0.100713, 0.106544, 0.335553, 0.328227, 0.427926, 0.66324, 0.52082, 0.350368, 0.673497, 1.18776, 0.999712, 1.25922, 1.20516, 1.55933, 1.84701, 1.88091, 1.7517, 2.07015, 2.11271, 2.41499, 2.60915, 3.16877, 2.85031, 2.85031, 3.45645, 3.86191, 3.86191, 2.30377
18, 3, -1.77697, -0.92471, -0.940268, -0.833573, -0.705479, -0.694574, -0.504326, -0.628865, -0.784687, -0.50167, -0.241962, -0.346632, -0.0610186, -0.0855096, 0.234962, 0.274628, 0.196811, 0.378063, 0.274628, 0.773959, 0.802946, 0.842952, 0.727439, 0.773959, 1.09719, 0.939283, 1.16524, 1.28478, 1.35038, 1.35038, 1.5159, 1.43894, 1.26904, 1.62126, 1.59928, 2.02672, 1.79033, 2.02672, 2.06062, 0.180895
19, 1, -2.16496, -1.12481, -0.859891, -0.675119, -0.624435, -0.579178, -0.741234, -0.599797, -0.432331, -0.342635, -0.234338, -0.365824, -0.204485, 0.00860867, 0.247501, 0.540488, 0.417204, 0.522913, 0.649005, 0.784232, 0.935371, 0.779717, 0.840061, 0.899191, 0.924899, 0.87909, 1.12615, 1.4462, 1.34611, 1.37837, 1.3949, 1.77568, 1.99274, 2.08805, 2.15704, 2.29057, 2.46882, 2.29057, 3.00434, 1.99274
19, 2, -2.26678, -1.17214, -0.93627, -0.861177, -0.749569, -0.773796, -0.828143, -0.625979, -0.330386, -0.365668, -0.159053, -0.0681597, -0.0165829, 0.183668, 0.319511, 0.316869, 0.540673, 0.511402, 0.693724, 0.608959, 0.946138, 1.08962, 1.13044, 1.27767, 1.21745, 1.41022, 1.59097, 1.93692, 1.7546, 2.04971, 1.96395, 2.49321, 2.78867, 2.59084, 2.69906, 3.36403, 3.25867, 3.68946, 3.48182, 2.44774
19, 3, -1.42978, -0.806031, -0.700034, -0.750555, -0.904088, -0.66676, -0.647784, -0.613684, -0.500474, -0.483686, -0.422003, -0.27622, -0.147439, -0.0972265, -0.184653, -0.262234, 0.135514, 0.220812, 0.216256, 0.282008, 0.49189, 0.53159, 0.626277, 0.712044, 0.68263, 0.723301, 0.895859, 0.851993, 0.941739, 1.17907, 1.15554, 1.33322, 1.41268, 1.49085, 1.63959, 1.71806, 1.83712, 2.39101, 1.921, 0.516134
20, 1, -2.92841, -1.38412, -0.821215, -0.57186, -0.434455, -0.53206, -0.342245, -0.051126, 0.104438, 0.25365, 0.271042, 0.533699, 0.610736, 0.654814, 0.672131, 0.5884, 0.782843, 0.735215, 0.866755, 1.11202, 1.50068, 1.9238, 2.0805, 2.38016, 2.73856, 3.30249, 4.71956, 4.60178, 5.70039, 4.85309, 6.799, 20.6145, 20.6145, 20.6145, 20.6145, 20.6145, 20.6145, 20.6145, 20.6145, 20.6145
20, 2, -3.07138, -1.216, -0.809611, -0.547592, -0.368851, -0.162325, -0.177373, 0.040105, 0.164569, 0.229717, 0.353126, 0.486342, 0.50031, 0.647452, 0.841397, 0.887403, 1.06409, 1.20892, 1.6407, 2.05018, 2.30235, 2.65131, 2.80546, 3.03503, 3.25014, 3.33352, 3.76097, 4.67726, 4.76427, 5.77587, 5.77587, 6.46902, 20.9777, 20.9777, 20.9777, 20.9777, 20.9777, 20.9777, 20.9777, 20.9777
20, 3, -2.17046, -1.29127, -1.056, -0.968026, -0.790758, -0.598525, -0.546183, -0.504171, -0.283651, -0.236715, -0.248092, -0.163135, -0.166823, -0.063505, 0.0593931, 0.127837, 0.244796, 0.28639, 0.402967, 0.565104, 0.692821, 0.842633, 1.0599, 1.2281, 1.2481, 1.27368, 1.81787, 1.67655, 2.21888, 2.37748, 2.77517, 3.44532, 4.74461, 6.53637, 20.3519, 20.3519, 20.3519, 20.3519, 20.3519, 20.3519
