AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
9, 3, -1.34037, -1.24605, -1.27316, -1.37959, -1.37477, -1.2011, -1.14191, -0.990808, -0.854232, -0.724179, -0.424075, -0.496395, 0.129311, 0.196752, 0.374433, 0.523965, 1.01351, 1.31889, 1.47305, 1.56006, 2.01204, 2.16619, 3.2648, 2.85934, 3.95795, 3.2648, 17.7735, 3.95795, 17.7735, 17.7735, 17.7735, 17.7735, 17.7735, 17.7735, 17.7735, 17.7735, 17.7735, 17.7735, 17.7735, 17.7735
10, 1, -2.29363, -2.2369, -1.82315, -1.50494, -0.928691, -0.691363, -0.37142, 0.0258817, 0.227908, 0.648411, 0.90624, 1.21373, 1.59939, 1.43687, 1.94769, 2.13002, 3.33399, 2.35316, 3.33399, 3.04631, 2.82316, 4.4326, 3.33399, 4.4326, 18.2481, 18.2481, 4.4326, 4.4326, 18.2481, 18.2481, 18.2481, 18.2481, 18.2481, 18.2481, 18.2481, 18.2481, 18.2481, 18.2481, 18.2481, 18.2481
10, 2, -2.34946, -2.29915, -1.71583, -1.36508, -1.01495, -0.678473, -0.237606, 0.0591262, 0.585219, 0.632472, 0.554914, 1.2631, 1.4274, 1.35841, 1.76387, 1.98702, 2.2747, 3.37331, 2.96785, 2.68017, 3.66099, 2.96785, 4.06646, 4.75961, 4.75961, 4.06646, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751, 18.5751
10, 3, -1.61895, -1.74615, -1.68013, -1.56383, -1.31537, -1.09115, -1.0191, -0.696327, -0.314392, -0.0496997, 0.0795121, 0.248135, 0.451076, 0.807751, 0.502369, 1.4319, 1.74206, 1.00446, 0.881859, 1.74206, 2.19404, 3.04134, 3.04134, 2.3482, 3.44681, 4.13996, 3.44681, 17.9555, 4.13996, 4.13996, 17.9555, 17.9555, 17.9555, 17.9555, 17.9555, 17.9555, 17.9555, 17.9555, 17.9555, 17.9555
11, 1, -2.18888, -2.14887, -1.78145, -1.45844, -1.14927, -0.844816, -0.487066, -0.00334862, 0.0879, 0.307864, 0.480707, 0.969759, 1.38295, 1.45527, 1.67841, 1.67841, 1.77685, 1.81194, 2.74625, 2.37156, 2.94692, 3.53471, 5.14415, 4.451, 4.451, 4.451, 4.451, 18.9597, 18.9597, 4.451, 5.14415, 18.9597, 18.9597, 18.9597, 18.9597, 18.9597, 18.9597, 18.9597, 18.9597, 18.9597
11, 2, -2.23429, -2.26404, -1.81269, -1.4462, -0.938056, -0.671334, -0.419396, -0.105147, 0.405679, 0.39294, 0.737036, 0.978198, 1.36119, 1.43018, 1.81795, 1.67135, 1.87202, 2.97063, 2.36449, 2.81648, 3.66378, 3.66378, 4.76239, 4.06924, 18.5779, 4.06924, 18.5779, 4.06924, 4.76239, 18.5779, 18.5779, 18.5779, 18.5779, 18.5779, 18.5779, 18.5779, 18.5779, 18.5779, 18.5779, 18.5779
11, 3, -1.52398, -1.64319, -1.64644, -1.57408, -1.35875, -1.23691, -0.991511, -0.744651, -0.536396, -0.206797, 0.161689, 0.161689, 0.310902, 0.787826, 0.844984, 0.88499, 1.59876, 1.31107, 1.59876, 2.00422, 2.00422, 1.78108, 2.57959, 3.6782, 2.98505, 2.37891, 3.6782, 3.6782, 4.77681, 18.5923, 18.5923, 18.5923, 18.5923, 18.5923, 18.5923, 18.5923, 18.5923, 18.5923, 18.5923, 18.5923
12, 1, -1.69551, -1.58287, -1.47751, -1.58671, -1.26921, -1.07525, -1.03947, -0.809681, -0.602042, -0.516428, -0.319475, -0.0475409, 0.366893, 0.394292, 0.719714, 1.20522, 1.17445, 1.96291, 2.10601, 2.27306, 3.57235, 3.97781, 4.67096, 4.67096, 4.67096, 18.4865, 3.97781, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865, 18.4865
12, 2, -1.61951, -1.57315, -1.35365, -1.33992, -1.2879, -1.17496, -1.20705, -1.04762, -0.713614, -0.492623, -0.378864, -0.087158, -0.103158, 0.429058, 0.605989, 1.47503, 1.96053, 2.43054, 1.96053, 2.09407, 2.94136, 4.03998, 4.03998, 4.03998, 17.8555, 17.8555, 17.8555, 4.03998, 17.8555, 17.8555, 17.8555, 17.8555, 17.8555, 17.8555, 17.8555, 17.8555, 17.8555, 17.8555, 17.8555, 17.8555
12, 3, -1.42311, -1.33938, -1.34807, -1.42511, -1.22378, -1.05315, -0.97456, -0.850863, -0.875469, -0.753772, -0.480366, -0.306258, -0.229788, -0.0566953, 0.0779615, 0.798508, 0.727049, 1.3535, 1.5294, 1.56862, 2.0149, 2.59027, 2.14843, 3.17805, 18.603, 4.09434, 4.09434, 18.603, 18.603, 4.78749, 18.603, 18.603, 18.603, 18.603, 18.603, 18.603, 18.603, 18.603, 18.603, 18.603
