AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
17, 1, -0.130551, 0.0755466, -0.320799, -0.007861, -0.070845, -0.232733, 0.126677, 0.0224425, 0.0377154, -0.0901835, -0.401856, -0.192421, -0.0543138, -0.191358, -0.14097, -0.188253, -0.110455, -0.173215, 0.0221132, -0.00539064, -0.0265677, 0.364819, 0.652072, 0.0895085, 1.39809, 0.903121, 3.19321, 1.2851, 2.91398, 16.7007, 16.5154, 16.3657, 16.2554, 15.9952, 15.8925, 15.6867, 15.4151, 15.2614, 15.0047, 16.0618
17, 2, -0.014671, -0.0222873, 0.0247827, -0.113287, -0.264378, -0.277661, -0.270641, -0.413231, -0.209857, -0.254861, -0.115631, -0.293861, -0.302765, -0.34871, -0.448262, -0.313223, -0.178074, -0.182014, 0.310805, 0.545544, 0.60045, 1.19251, 1.58447, 1.10397, 1.53264, 1.38429, 2.48045, 2.07642, 17.1153, 3.27104, 16.9012, 2.93606, 16.6412, 16.3811, 16.2783, 16.0726, 15.801, 15.6472, 15.3906, 16.4476
17, 3, 0.646071, 0.296625, 0.0352446, 0.14849, 0.308649, 0.0702959, -0.0546859, -0.135003, -0.247909, -0.147134, -0.348431, -0.338609, -0.57411, -0.480111, -0.469651, -0.516677, -0.340943, -0.294496, -0.281136, -0.444458, -0.287853, -0.276613, -0.333451, -0.274634, -0.211264, -0.187113, 0.175086, 0.0152526, 0.406681, 0.629202, 1.18582, 1.72931, 2.53527, 2.96827, 16.681, 16.4753, 16.2037, 16.0499, 15.7933, 16.8503
18, 1, -0.168159, -0.451295, -0.463767, -0.277597, -0.460725, -0.0668909, -0.146752, -0.0732733, 0.0615373, 0.331344, -0.16582, 0.314006, 0.469405, 1.27999, 0.684615, -0.195979, 0.275642, 0.92229, 0.764521, 0.386156, 1.6603, 1.35854, 0.246428, 0.459076, 1.00552, 0.962533, 0.631586, 1.02606, -0.235431, -0.264225, 0.649072, -0.193738, 0.101395, -0.56421, -0.261511, -0.467276, 14.4629, -0.8926, 0.237045, 1.29406
18, 2, -0.268562, -0.646958, -0.119302, -0.0961036, -0.13377, -0.209184, 0.209945, 0.0136435, 0.344127, 0.302779, 0.375703, -0.0373326, 0.554169, 0.301688, 0.194015, 0.0654081, 0.0239335, 0.188744, 0.784746, 0.811847, 0.21419, 1.66645, 0.467324, 0.612833, 0.214818, -0.115853, -0.0413358, 0.758606, 0.190259, 0.566931, 0.381616, 0.519634, 1.50791, 0.554627, 1.14501, 0.939244, 0.667661, 0.51392, 14.0728, 1.31429
18, 3, 0.498873, 0.165074, -0.0918515, -0.492285, -0.351174, -0.25962, -0.0372008, -0.218614, -0.50264, -0.0598797, 0.0421718, -0.0146979, 0.260503, -0.353427, 0.283341, 0.250044, 0.26741, 0.472226, -0.394439, 0.495708, 0.160415, 0.456492, 0.114817, 0.250174, -0.063581, 0.155794, 0.404665, 0.442467, 0.279585, 0.433113, -0.0886739, -0.371869, -1.04182, -0.0491938, -1.06825, -0.76319, -0.629307, -1.4762, -1.44516, -1.73188
19, 1, 0.105926, -0.098189, -0.376776, -0.147914, -0.210898, -0.229579, -0.291035, -0.128845, -0.220569, -0.307314, -0.0202249, 0.272164, 0.0531885, -0.0469868, 0.091942, 0.524735, 0.0738354, 0.142406, 0.597116, -0.0588806, 0.394284, 0.554559, 0.00206195, 0.25727, 0.607006, 0.369861, 0.38722, 0.270871, 0.176982, 0.148189, 0.117024, -0.255783, 0.03935, -0.3161, -0.505877, -0.0184947, 0.40307, -0.0383535, -0.295003, 0.538871
19, 2, 0.0413502, -0.259836, -0.329402, -0.351959, -0.448391, -0.138046, -0.502215, -0.137711, 0.0288484, -0.241729, 0.146332, -0.0551556, 0.0738103, 0.19748, 0.157907, 0.107804, 0.264006, 0.283465, 0.531161, 0.175786, 0.646783, 0.552662, 0.45215, 0.385565, 0.624527, 0.279257, 0.598897, 1.11116, 0.0319844, 0.433974, 0.328701, 1.27765, 1.455, 0.501713, -0.00651782, 15.8005, 0.327065, 0.866471, -0.30647, 0.414076
19, 3, 0.826311, 0.078608, -0.0162618, -0.22579, -0.262572, -0.397465, -0.190032, -0.384517, -0.278994, -0.206311, -0.139284, -0.0254721, -0.0368636, 0.070277, 0.0817196, -0.0193993, 0.014496, 0.0857802, -0.27266, -0.181021, 0.0765772, 0.332789, -0.138097, 0.315714, 0.12819, -0.0632186, 0.0182196, -0.446436, -0.415162, -0.107483, -0.388108, -0.0857868, -0.265112, -0.456259, -0.222552, -0.428317, -0.79521, -0.630497, -1.37266, -1.73967
20, 1, -0.693601, -0.324002, -0.41167, -0.418547, -0.145993, -0.0709265, 0.0298843, 0.130422, 0.140636, 0.5123, 0.412115, 0.590272, 0.745671, 0.772139, 0.855521, 0.682462, 0.83959, 0.821262, 1.39219, 1.20142, 1.24342, 0.900838, 1.71662, 1.14081, 1.68725, 3.03056, 3.6159, 3.49955, 3.33667, 2.20927, 16.9381, 16.7884, 16.6781, 16.4179, 16.3152, 16.1094, 15.8378, 15.6841, 15.4274, 16.4845
20, 2, -0.809274, -0.345441, -0.241279, -0.0300179, -0.0930019, 0.174049, -0.0718246, 0.311682, 0.333123, 0.224935, 0.489296, 0.613062, 0.503117, 0.805478, 0.726626, 0.750488, 1.02761, 0.964301, 1.3551, 1.93224, 1.28947, 2.02916, 3.31494, 2.51599, 2.05084, 3.01945, 2.35203, 4.18159, 4.01871, 17.8054, 17.6201, 17.4704, 17.3601, 17.1, 16.9972, 16.7914, 16.5199, 16.3661, 16.1095, 17.1665
20, 3, 0.114637, -0.435052, -0.437401, -0.514846, -0.418457, -0.172108, -0.149956, -0.263796, -0.32593, -0.00263409, 0.169819, 0.0801108, 0.077607, 0.219418, -0.0170882, 0.129742, 0.0417471, 0.121289, 0.225552, 0.345165, 0.0227208, 0.307885, 0.502837, 0.727274, 0.580573, 0.495024, 1.00032, 0.270871, 1.34013, 0.859355, 1.68564, 2.22912, 16.6274, 16.3673, 16.2645, 16.0588, 15.7872, 15.6335, 15.3768, 16.4338
