AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
16, 2, -0.359269, -0.2937, -0.372772, -0.380097, -0.319313, -0.434466, -0.296607, -0.336325, -0.304707, -0.227792, -0.137472, -0.211153, -0.0357394, 0.0668234, 0.327277, 0.349522, 0.791954, 0.846296, 1.51049, 1.18777, 1.54701, 1.36259, 1.76337, 2.5374, 2.62057, 3.43539, 4.01559, 17.743, 17.6316, 17.484, 17.3459, 17.2302, 17.1223, 16.9024, 16.7689, 16.4942, 16.2994, 16.0939, 15.8868, 17.0864
16, 3, 0.531955, 0.0619036, -0.0801139, -0.170996, -0.241105, -0.26718, -0.291886, -0.448691, -0.422306, -0.433919, -0.447111, -0.382318, -0.411047, -0.199677, -0.21041, -0.16358, -0.124188, -0.0408201, -0.108, -0.129626, -0.24073, 0.00581115, -0.0092155, 0.115224, 0.43795, 0.660262, 0.982633, 1.52888, 2.8933, 18.6407, 18.5026, 18.3869, 18.279, 18.0591, 17.9256, 17.6509, 17.4561, 17.2506, 17.0435, 18.2431
17, 1, -0.08061, -0.0751735, -0.0688203, -0.0508531, -0.0255055, -0.137696, -0.0973368, -0.128883, -0.20746, -0.138738, -0.172605, -0.161818, -0.290627, -0.303461, -0.318568, -0.371223, -0.283899, -0.0878807, -0.0671976, -0.0978359, 0.225551, 0.350455, 0.432781, 0.695986, 1.46867, 1.3672, 2.08716, 3.60853, 3.09159, 4.04269, 17.7201, 17.6043, 17.4964, 17.2766, 17.1431, 16.8684, 16.6736, 16.4681, 16.261, 17.4605
17, 2, -0.15391, -0.219225, -0.0873176, -0.173325, -0.345649, -0.299598, -0.363112, -0.320976, -0.205534, -0.294578, -0.189447, -0.0255028, -0.162264, -0.18379, -0.167964, -0.229241, -0.0603863, 0.240436, 0.232697, 0.717558, 0.710516, 1.08636, 1.24854, 1.7059, 1.89443, 2.0161, 2.19083, 1.81508, 2.39675, 2.24924, 3.90289, 3.78712, 17.4947, 17.2749, 17.1414, 16.8667, 16.6719, 16.4664, 16.2593, 17.4588
17, 3, 0.635377, 0.136769, 0.136298, -0.0384389, -0.00565324, -0.0446573, -0.0259036, -0.152955, -0.171532, -0.231974, -0.252471, -0.334783, -0.437236, -0.453928, -0.552038, -0.42069, -0.428937, -0.26557, -0.314456, -0.170554, -0.216454, -0.108641, -0.192463, -0.208572, -0.0771994, -0.036794, 0.154334, 0.25689, 0.446514, 0.595736, 1.16912, 2.15197, 3.54815, 17.837, 17.7034, 17.4288, 17.234, 17.0284, 16.8214, 18.0209
18, 1, -0.0335697, -0.345628, -0.36723, -0.378668, -0.431406, -0.360888, -0.243273, -0.328568, -0.173313, 0.121984, 0.064281, 0.297736, 0.632905, 0.349246, 0.494732, 0.377537, 0.596826, 0.574207, 0.532603, 0.357603, 0.806655, 0.761999, 0.710795, 0.509694, 1.83766, 0.126746, 0.642407, -0.00527299, 0.5074, -0.299356, -0.065905, 0.0414737, -0.289563, -0.152729, -0.13211, -0.629938, 0.0915566, -0.519426, -0.608729, -0.661954
18, 2, -0.189966, -0.252082, -0.246127, -0.289315, -0.395481, -0.0706786, -0.197499, 0.0308013, -0.101979, -0.289049, 0.282668, 0.186906, 0.323225, 0.115073, 0.436366, 0.275496, 0.187062, 0.321685, 0.344284, 0.310287, 0.587946, 0.496771, 0.401114, 0.283395, 0.0239013, 0.653314, 0.908091, 0.714666, 0.266713, 0.455674, 1.23385, 1.11809, -0.00140627, 0.56721, 0.433678, -0.023328, 0.880489, 0.674971, 0.467885, 0.0579853
18, 3, 0.505624, 0.130199, -0.292394, -0.275477, -0.26126, -0.327776, 0.00198929, -0.14807, -0.201855, -0.021869, -0.12259, -0.173685, 0.230015, 0.1364, 0.217347, 0.251703, -0.0388768, 0.389531, 0.0684429, 0.281958, 0.145784, 0.28345, 0.0054721, 0.38023, 0.238519, -0.0171073, 0.111107, -0.0214088, -0.216272, -0.0352782, -0.173391, -0.534278, -0.33989, -0.817561, -0.693263, -0.53263, -1.16274, -0.614489, -1.30708, -1.8993
19, 1, 0.119669, -0.219054, -0.187483, -0.11859, -0.181538, -0.180066, -0.268185, -0.292212, -0.183637, -0.185972, -0.000855331, -0.0132357, 0.187371, 0.176874, 0.237761, 0.477929, 0.186284, 0.234239, 0.286683, 0.394249, 0.602916, 0.212759, 0.275005, 0.138022, 0.228627, -0.0248639, 0.124553, 0.0199592, -0.155036, -0.15351, -0.309322, -0.210677, -0.203501, -0.110968, -0.101398, -0.336862, -0.448277, -0.462739, -0.290335, -0.23942
19, 2, -0.0231834, -0.311226, -0.303652, -0.337563, -0.232354, -0.21275, -0.189265, -0.291519, -0.14695, -0.144395, -0.0209073, 0.0491119, -0.0133058, 0.127987, 0.264962, 0.273461, 0.468855, 0.209847, 0.300416, 0.140297, 0.413722, 0.457359, 0.441745, 0.351949, 0.303228, 0.598634, 0.5939, 0.765347, 0.453195, 0.624138, 0.262882, 0.370261, 0.875473, 0.581523, 0.378999, 0.247415, 0.219673, 0.802613, 0.818671, 0.359981
19, 3, 0.98904, 0.198627, -0.0032887, -0.168083, -0.204126, -0.14668, -0.157241, -0.25315, -0.165022, -0.2277, -0.218784, -0.118576, -0.00618851, -0.122852, -0.0629675, -0.191907, 0.110105, -0.0972024, 0.0359645, 0.0838405, -0.0497339, -0.0583496, -0.0373691, -0.0245616, -0.100985, -0.118579, -0.292151, -0.307012, -0.325711, -0.33969, -0.226488, -0.362456, -0.50957, -0.441729, -0.695888, -1.09841, -0.964698, -0.953992, -1.4047, -1.44627
20, 1, -0.682267, -0.430573, -0.310418, -0.237996, -0.112394, 0.00156364, 0.0773099, 0.190558, 0.202454, 0.249599, 0.302441, 0.418602, 0.377895, 0.353384, 0.365945, 0.317973, 0.460933, 0.494502, 0.706294, 0.876981, 0.94186, 1.30267, 1.26207, 1.49554, 1.76411, 2.31941, 3.05376, 3.37116, 4.64598, 3.39985, 18.1759, 18.0601, 17.9522, 17.7324, 17.5988, 17.3241, 17.1294, 16.9238, 16.7168, 17.9163
20, 2, -0.879568, -0.394014, -0.194844, -0.125623, -0.0372615, 0.130501, 0.128344, 0.25038, 0.238648, 0.381177, 0.448637, 0.530286, 0.592602, 0.729067, 0.825021, 0.736185, 0.929889, 0.937943, 1.27363, 1.57231, 2.12928, 1.95457, 1.76583, 2.13192, 2.35555, 1.86461, 2.41306, 3.30582, 3.04019, 4.14544, 3.31418, 4.58471, 18.2923, 18.0725, 17.939, 17.6643, 17.4695, 17.264, 17.0569, 18.2564
20, 3, 0.0441037, -0.426309, -0.459014, -0.498623, -0.352089, -0.317361, -0.14247, -0.205577, 0.00829388, -0.0551289, -0.0846614, -0.0130229, 0.0729758, 0.14228, 0.179468, 0.228595, 0.117877, 0.21169, 0.243012, 0.371395, 0.345489, 0.222191, 0.417021, 0.425671, 0.351213, 0.412256, 0.606794, 0.62409, 0.655709, 0.952884, 1.26106, 1.83844, 3.80999, 3.59015, 17.2721, 16.9974, 16.8026, 16.5971, 16.39, 17.5896
