AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
5, 1, -0.932062, -0.380174, 0.0992571, -0.337451, -0.161411, 0.313494, 0.497825, 0.44134, 0.672014, 0.960284, 0.564565, 1.28281, 1.83039, 2.59322, 2.39835, 1.51192, 2.2954, 2.48953, 2.18877, 3.19324, 3.08244, 2.51314, 17.8388, 3.91632, 17.6374, 17.5153, 17.3716, 17.3111, 17.178, 17.0154, 16.8602, 16.743, 16.5484, 16.3218, 16.165, 15.9187, 15.762, 15.4298, 15.1406, 16.2504
5, 2, -0.916474, -0.510091, -0.200681, -0.0283078, 0.161048, 0.0653929, 0.445442, 0.485978, 0.66726, 0.852345, 0.763906, 1.49317, 1.13249, 1.48986, 1.49978, 2.35446, 2.87843, 4.43068, 3.28263, 3.59395, 2.38453, 2.73153, 17.834, 17.7271, 3.81718, 17.5105, 17.3669, 17.3064, 17.1732, 17.0107, 16.8555, 16.7382, 16.5437, 16.3171, 16.1603, 15.914, 15.7572, 15.425, 15.1358, 16.2456
5, 3, -0.436674, -0.687352, -0.704795, -0.58614, -0.695275, -0.505403, 0.136919, 0.149464, 0.172989, 0.463606, 0.548111, 0.793641, 0.901221, 1.03389, 1.17666, 1.58484, 2.04909, 2.35481, 1.52261, 1.98808, 2.9271, 1.77002, 2.15029, 1.83569, 2.90446, 4.3917, 2.86178, 3.08895, 17.8699, 17.7074, 17.5522, 17.435, 17.2404, 17.0138, 16.857, 16.6107, 16.4539, 16.1217, 15.8325, 16.9424
6, 1, 1.26234, 0.763666, 0.678798, 0.37221, 0.299863, 0.270464, 0.346053, 0.225015, 0.23809, 0.0181469, 0.0128151, -0.427761, -0.338183, -0.239409, -0.311072, -0.263027, -0.401239, -0.563047, -0.958849, -1.04358, -0.832227, -0.769439, -0.717966, -0.785617, -0.678337, -0.861317, -0.797701, -0.554635, -0.66179, -0.693304, -0.662201, -0.429596, -0.69032, -0.308114, -0.0955306, 0.289411, 1.15432, 1.63306, 0.532914, 3.14682
6, 2, 0.62274, 0.12526, -0.132944, -0.121097, 0.108268, 0.0701607, -0.166006, -0.0462084, 0.0892657, 0.0127199, -0.11935, -0.208193, -0.214208, -0.247709, -0.272533, -0.386817, -0.486197, -0.361932, -0.374039, -0.457248, -0.407473, -0.305317, -0.373853, -0.407903, -0.0669662, -0.367144, -0.23748, -0.192634, -0.0327773, 0.358991, 0.364107, 0.33787, 1.39605, 1.16945, 0.501846, 1.86495, 16.2169, 1.37603, 1.77995, 2.19664
6, 3, 1.55569, 0.971801, 0.88905, 0.699672, 0.61478, 0.501919, 0.644653, 0.531297, 0.124314, -0.114697, -0.0536649, -0.104744, -0.120588, -0.0727322, -0.0816163, -0.283267, -0.56381, -0.660463, -0.526966, -0.555822, -0.837643, -1.12393, -0.922595, -0.975985, -0.887665, -1.00986, -1.12108, -1.0644, -0.942807, -1.03465, -1.03144, -1.03033, -0.998141, -1.13608, -1.19555, -1.0652, -1.34209, -1.3149, -1.25129, -0.621037
7, 1, 1.80215, 1.22842, 0.980164, 0.842088, 0.733909, 0.651995, 0.422795, 0.104417, 0.163895, 0.149799, 0.02535, -0.0355159, -0.242038, -0.36243, -0.420258, -0.442447, -0.546802, -0.62619, -0.731478, -0.9186, -0.937221, -0.911647, -0.962945, -0.978411, -0.919971, -1.03047, -1.11222, -1.11874, -1.00432, -1.02533, -1.06933, -0.968282, -1.03589, -0.925406, -0.652726, -0.225581, 0.406131, 0.921245, 0.295554, 1.81085
7, 2, 0.780947, 0.622685, 0.312479, 0.294028, 0.239381, 0.0511531, 0.0671862, -0.0602921, -0.323388, -0.216768, -0.18152, -0.24572, -0.266025, -0.171336, -0.248428, -0.354785, -0.275743, -0.500256, -0.602653, -0.57182, -0.550949, -0.656441, -0.569886, -0.628904, -0.639515, -0.557798, -0.413745, -0.338458, -0.471589, -0.251139, 0.0824817, 0.210395, 0.341233, 0.733673, 0.12491, 0.13641, 1.02112, 16.2962, 2.19147, 1.50955
7, 3, 2.03369, 1.31699, 1.16737, 1.09735, 0.977749, 1.04263, 0.761034, 0.602727, 0.334055, 0.0841591, 0.342852, 0.191083, -0.0312734, 0.00633432, -0.183417, -0.373433, -0.395831, -0.349623, -0.621908, -0.709975, -0.835292, -0.844549, -0.987046, -1.04576, -1.07872, -1.16943, -1.23498, -1.21896, -1.3291, -1.45441, -1.40147, -1.46638, -1.5012, -1.61395, -1.81951, -1.89854, -2.03183, -1.9653, -1.92208, -1.31601
8, 1, -0.672726, -0.163006, -0.234504, -0.236871, -0.0817357, -0.35168, -0.764687, -0.404261, -0.0848671, 0.300043, 0.698286, 0.970737, 0.936236, 0.838049, 1.38851, 2.16031, 2.2932, 4.67836, 5.32206, 19.0434, 18.9326, 18.8742, 18.7749, 18.6679, 18.5735, 18.4513, 18.3077, 18.2472, 18.114, 17.9515, 17.7963, 17.6791, 17.4845, 17.2579, 17.1011, 16.8548, 16.698, 16.3658, 16.0766, 17.1865
