AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
16, 1, -3.31017, -1.63564, -0.382731, 0.487314, 1.04154, 1.4366, 1.46175, 1.7995, 2.05209, 2.47495, 3.42696, 3.87894, 3.42696, 3.18579, 3.33995, 4.72624, 5.82485, 6.518, 6.518, 20.3335, 20.3335, 20.3335, 6.518, 5.82485, 4.43856, 6.518, 6.518, 20.3335, 20.3335, 20.3335, 20.3335, 20.3335, 20.3335, 20.3335, 20.3335, 20.3335
16, 2, -2.35089, -2.22883, -1.82426, -1.5898, -1.01131, -0.250794, 0.723037, 1.66322, 3.87149, 4.22817, 19.9896, 6.17408, 6.17408, 4.56464, 3.40149, 3.2837, 2.4605, 3.12955, 2.99602, 4.56464, 4.09463, 4.38232, 19.9896, 6.17408, 5.48093, 6.17408, 6.17408, 4.38232, 4.56464, 4.78778, 4.78778, 6.17408, 5.07546, 5.48093, 5.48093, 19.9896
16, 3, -2.32048, -2.13262, -1.77587, -1.38551, -0.905721, -0.498138, 0.0150596, 0.498149, 0.867789, 2.29295, 3.17331, 2.70147, 2.24532, 1.69237, 1.43958, 1.55801, 1.91218, 2.47284, 3.21843, 4.17394, 4.25732, 4.90791, 5.19559, 4.50245, 4.13472, 4.3483, 3.95883, 4.39709, 4.90791, 5.78338, 6.69967, 6.29421, 21.2083, 7.39282, 7.39282, 21.2083
17, 1, -3.20584, -1.84335, -0.861779, -0.0864883, 0.414791, 0.912246, 1.58223, 2.11362, 2.8739, 3.89247, 4.84799, 5.07113, 4.15484, 4.05953, 4.66566, 4.37798, 5.76428, 5.76428, 6.45742, 20.2729, 20.2729, 20.2729, 20.2729, 20.2729, 6.45742, 6.45742, 20.2729, 6.45742, 6.45742, 20.2729, 20.2729, 20.2729, 20.2729, 20.2729, 20.2729, 20.2729
17, 2, -2.61023, -2.37184, -1.82213, -1.11696, -0.379105, 0.41208, 1.9511, 3.18897, 3.61183, 6.55627, 20.3718, 6.55627, 4.94683, 6.55627, 5.86312, 4.35904, 4.61036, 4.47682, 3.56053, 4.76451, 5.16997, 5.45765, 20.3718, 20.3718, 20.3718, 20.3718, 20.3718, 6.55627, 5.45765, 5.86312, 6.55627, 6.55627, 20.3718, 20.3718, 20.3718, 20.3718
17, 3, -2.28909, -2.20398, -1.99397, -1.61716, -0.913617, -0.0337719, 0.880641, 1.28704, 2.62656, 4.76127, 4.85658, 4.59421, 4.02367, 3.42149, 2.8687, 2.82843, 2.65935, 3.01603, 3.52158, 4.02367, 5.21325, 5.21325, 5.77287, 5.77287, 5.54972, 5.07972, 5.3674, 4.96194, 7.15916, 20.9747, 20.9747, 20.9747, 20.9747, 20.9747, 20.9747, 20.9747
18, 1, -3.1894, -1.83847, -1.07742, -0.204485, 0.849676, 1.31794, 1.76597, 1.58727, 2.82202, 3.80285, 4.496, 5.59461, 3.39738, 4.20831, 3.39738, 4.496, 4.496, 5.59461, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101, 19.4101
18, 2, -2.32058, -2.1753, -1.98532, -1.62278, -1.05166, -0.1436, 1.22643, 2.52035, 4.25496, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 3.96727, 2.95567, 2.64552, 2.95567, 3.05098, 4.66042, 4.66042, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691, 19.1691
18, 3, -2.12872, -2.04282, -2.09864, -1.60797, -0.935971, -0.427726, 0.296838, 0.879319, 2.23744, 2.96833, 3.45384, 2.76069, 2.48876, 1.58204, 1.00068, 1.24282, 1.79561, 2.48876, 4.14699, 5.53328, 5.53328, 4.84013, 19.3488, 5.53328, 19.3488, 5.53328, 4.84013, 19.3488, 19.3488, 19.3488, 19.3488, 19.3488, 19.3488, 19.3488, 19.3488, 19.3488
19, 1, -3.15718, -1.95025, -1.02146, -0.0348099, 0.207822, 1.16379, 1.71304, 2.50357, 2.70424, 3.80285, 4.67832, 3.72281, 3.29202, 3.45454, 3.45454, 4.20831, 3.98517, 5.59461, 5.59461, 20.1033, 20.1033, 20.1033, 20.1033, 20.1033, 20.1033, 6.28776, 20.1033, 20.1033, 20.1033, 20.1033, 20.1033, 20.1033, 20.1033, 20.1033, 20.1033, 20.1033
19, 2, -2.46565, -2.24855, -1.89995, -1.393, -0.794849, -0.0487627, 1.08677, 2.50962, 3.87486, 5.26115, 20.1753, 6.35977, 6.35977, 5.66662, 3.87486, 3.26872, 2.67089, 2.38947, 3.10167, 4.05718, 4.16254, 5.26115, 20.1753, 20.1753, 20.1753, 20.1753, 20.1753, 20.1753, 5.26115, 4.28032, 5.66662, 6.35977, 20.1753, 20.1753, 20.1753, 20.1753
19, 3, -2.08676, -2.12211, -2.01053, -1.62299, -1.0521, -0.377196, 0.432041, 1.41796, 2.64719, 3.84344, 3.57518, 3.92348, 3.2729, 1.80322, 1.11509, 0.890939, 0.7524, 1.94248, 2.55824, 3.57518, 4.46248, 6.40839, 6.40839, 6.40839, 5.71524, 5.71524, 4.79895, 5.71524, 6.40839, 5.71524, 5.71524, 20.2239, 20.2239, 20.2239, 20.2239, 20.2239
20, 1, -3.29738, -1.71177, -0.498091, 0.299063, 0.777491, 1.17751, 1.84811, 2.56056, 5.1126, 5.51807, 5.51807, 6.90436, 5.80575, 5.29492, 6.90436, 5.29492, 6.90436, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199, 20.7199
20, 2, -2.72347, -2.3891, -1.69909, -0.970747, -0.123273, 0.836194, 2.30468, 3.50633, 5.65809, 7.26753, 7.26753, 7.26753, 6.57438, 5.18808, 5.18808, 4.62847, 4.70258, 4.27179, 6.16891, 6.16891, 6.57438, 7.26753, 21.083, 21.083, 21.083, 21.083, 7.26753, 21.083, 21.083, 6.16891, 21.083, 21.083, 21.083, 21.083, 21.083, 21.083
20, 3, -2.1638, -2.22641, -2.14244, -1.72488, -0.900487, 0.254847, 1.37904, 2.69048, 3.50623, 5.54311, 5.54311, 5.25543, 3.86914, 3.14522, 2.43703, 2.95285, 3.08638, 4.07678, 4.69582, 5.03229, 5.94858, 20.4572, 20.4572, 5.94858, 5.94858, 20.4572, 5.94858, 5.25543, 6.64173, 20.4572, 20.4572, 20.4572, 20.4572, 20.4572, 20.4572, 20.4572
