AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
10, 1, -2.20282, -2.27812, -1.96306, -1.53533, -0.98853, -0.678449, -0.327284, 0.0246926, 0.20256, 0.674165, 1.3337, 1.42901, 1.53437, 2.12215, 2.79728, 2.91061, 3.23911, 3.73159, 4.18358, 4.33773, 4.52005, 4.52005, 5.43634, 6.12949, 6.12949, 19.945, 6.12949, 19.945, 6.12949, 19.945, 19.945, 19.945, 19.945, 19.945, 19.945, 19.945, 19.945, 19.945, 19.945, 19.945
10, 2, -2.24107, -2.35246, -2.01137, -1.36801, -0.985177, -0.60574, -0.2586, 0.0510399, 0.486885, 0.921118, 1.25116, 1.88217, 2.15788, 2.47237, 2.47237, 3.00518, 3.35658, 3.81611, 4.50926, 4.91472, 3.90312, 4.22157, 4.50926, 5.2024, 6.30102, 5.60787, 4.91472, 20.1165, 5.60787, 20.1165, 20.1165, 20.1165, 20.1165, 20.1165, 20.1165, 20.1165, 20.1165, 20.1165, 20.1165, 20.1165
10, 3, -1.66262, -1.80292, -1.85758, -1.70873, -1.43494, -1.09391, -0.797058, -0.449775, -0.18218, 0.0756496, 0.339117, 0.510968, 0.569464, 0.768797, 1.13816, 1.50706, 1.81025, 2.04387, 2.34925, 2.21572, 3.1165, 2.84824, 3.28356, 4.07201, 3.60201, 3.60201, 3.88969, 4.9883, 4.9883, 5.68145, 19.497, 19.497, 19.497, 19.497, 19.497, 19.497, 19.497, 19.497, 19.497, 19.497
11, 1, -2.09983, -2.16748, -1.91175, -1.60632, -1.34735, -0.894988, -0.333995, -0.10055, 0.214231, 0.620391, 1.14664, 1.49879, 1.62731, 2.07359, 2.32618, 2.90027, 3.0079, 3.20857, 4.15303, 3.90172, 3.61404, 4.84618, 4.71265, 4.71265, 4.84618, 6.09894, 6.09894, 20.6076, 20.6076, 20.6076, 20.6076, 20.6076, 6.79209, 20.6076, 20.6076, 20.6076, 20.6076, 20.6076, 20.6076, 20.6076
11, 2, -2.14771, -2.29898, -2.01162, -1.50139, -1.08734, -0.586597, -0.194385, -0.00731238, 0.101228, 0.519514, 1.22565, 1.61169, 2.00759, 2.24875, 2.59252, 3.12059, 3.26035, 3.16504, 4.17664, 4.17664, 4.64665, 3.9535, 4.64665, 4.86979, 6.25609, 20.0716, 6.25609, 6.25609, 5.15747, 20.0716, 6.25609, 20.0716, 20.0716, 20.0716, 20.0716, 20.0716, 20.0716, 20.0716, 20.0716, 20.0716
11, 3, -1.69531, -1.6709, -1.75494, -1.70161, -1.37801, -1.11576, -0.864155, -0.725052, -0.560749, -0.193818, 0.123509, 0.582599, 0.756552, 1.06671, 1.28418, 1.4497, 1.75985, 1.91704, 2.24083, 2.52851, 2.65367, 3.09304, 3.5159, 3.97543, 3.89539, 3.5159, 4.51442, 4.15775, 4.8509, 3.89539, 6.46033, 5.76719, 20.2758, 20.2758, 20.2758, 20.2758, 20.2758, 20.2758, 20.2758, 20.2758
12, 1, -1.65465, -1.61154, -1.53141, -1.52996, -1.45025, -1.18792, -0.997247, -0.882102, -0.61056, -0.407345, -0.124137, 0.15761, 0.419975, 0.719695, 0.926536, 1.28018, 1.56584, 1.71329, 2.30858, 2.62492, 3.16725, 3.44168, 3.90121, 5.28751, 3.67807, 4.99983, 6.38612, 20.2016, 20.2016, 20.2016, 20.2016, 6.38612, 20.2016, 20.2016, 20.2016, 20.2016, 20.2016, 20.2016, 20.2016, 20.2016
12, 2, -1.54719, -1.58413, -1.52388, -1.5387, -1.39393, -1.18457, -1.05387, -0.893203, -0.67815, -0.42762, -0.289034, -0.112104, 0.208368, 0.536872, 0.88827, 1.06012, 1.77432, 2.25717, 2.85188, 3.42724, 3.54503, 4.52586, 4.23817, 3.54503, 5.62447, 19.44, 19.44, 5.62447, 19.44, 19.44, 19.44, 19.44, 19.44, 19.44, 19.44, 19.44, 19.44, 19.44, 19.44, 19.44
12, 3, -1.47166, -1.40737, -1.37564, -1.38926, -1.29785, -1.15564, -1.02514, -0.817786, -0.723511, -0.606706, -0.482608, -0.304801, 0.00879992, 0.126398, 0.347049, 0.636115, 0.756672, 1.05693, 1.10446, 1.46875, 2.22093, 2.5547, 2.7408, 3.63462, 3.69178, 4.32777, 4.22241, 5.1387, 20.3405, 6.52499, 20.3405, 6.52499, 20.3405, 20.3405, 20.3405, 20.3405, 20.3405, 20.3405, 20.3405, 20.3405
13, 1, -1.61179, -2.0928, -1.84132, -1.62582, -1.28376, -0.968244, -0.655153, -0.518816, -0.344329, 0.244127, 0.527801, -0.253357, 0.256248, 1.29567, 2.02391, 1.92213, 2.64806, 2.87121, 3.27667, 4.2575, 5.35611, 3.74668, 4.2575, 19.1716, 5.35611, 5.35611, 19.1716, 19.1716, 4.66297, 19.1716, 19.1716, 5.35611, 19.1716, 19.1716, 19.1716, 19.1716, 19.1716, 19.1716, 19.1716, 19.1716
13, 2, -1.71782, -2.05357, -2.14179, -1.6066, -1.39148, -1.03313, -0.6327, -0.237235, 0.149745, 0.41211, 0.728779, 1.13424, 1.1641, 1.95255, 2.26271, 2.26271, 3.56199, 3.27431, 3.96746, 3.27431, 4.6606, 18.4761, 18.4761, 18.4761, 3.96746, 4.6606, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761, 18.4761
13, 3, -1.31814, -1.33884, -1.4663, -1.42956, -1.39672, -1.48738, -1.19272, -0.944481, -0.705326, -0.325837, -0.320695, 0.0199092, 0.143142, 0.32219, 0.504512, 0.78828, 1.16297, 1.36364, 1.4208, 2.00272, 2.54927, 4.25402, 3.1554, 3.56087, 3.33772, 4.25402, 18.7627, 18.7627, 4.94716, 4.94716, 4.94716, 18.7627, 18.7627, 18.7627, 18.7627, 4.94716, 18.7627, 18.7627, 18.7627, 18.7627
14, 1, -1.68136, -2.08981, -1.87374, -1.66486, -1.33853, -1.23193, -0.724683, -0.25468, 0.00768468, 0.274631, 0.672661, 1.12942, 1.2505, 1.44678, 1.0373, 1.53488, 2.73012, 2.73012, 2.86989, 2.49832, 2.97525, 3.46772, 4.47932, 3.38071, 3.91971, 4.25618, 19.6811, 4.47932, 4.76701, 4.07386, 19.6811, 19.6811, 5.86562, 5.86562, 19.6811, 19.6811, 19.6811, 19.6811, 19.6811, 19.6811
14, 2, -1.6151, -1.99354, -2.00321, -1.89322, -1.3575, -1.13706, -0.758294, -0.299774, 0.158757, 0.505164, 0.994713, 1.06747, 1.24227, 1.85971, 2.39871, 2.55286, 2.78647, 2.73518, 3.33302, 3.53369, 3.65147, 3.65147, 3.65147, 5.03776, 19.5464, 4.34462, 19.5464, 5.73091, 19.5464, 19.5464, 19.5464, 5.73091, 19.5464, 5.73091, 19.5464, 5.73091, 5.73091, 19.5464, 19.5464, 19.5464
14, 3, -1.36615, -1.42331, -1.46737, -1.51301, -1.47238, -1.30974, -1.18542, -0.956302, -0.652117, -0.499859, -0.187295, 0.165327, 0.382058, 0.606344, 0.975339, 0.942816, 1.19642, 1.32848, 1.53702, 1.87931, 1.94249, 2.21578, 2.55225, 2.72661, 3.06308, 3.28622, 4.67252, 4.67252, 5.07798, 5.07798, 4.38484, 5.07798, 3.82522, 19.5866, 4.67252, 19.5866, 19.5866, 19.5866, 19.5866, 19.5866
15, 1, -1.92529, -1.91509, -1.82947, -1.67253, -1.41981, -1.13819, -0.89296, -0.557438, -0.118186, 0.251833, 0.672336, 1.32103, 1.34301, 1.62331, 2.44162, 2.37708, 3.76338, 5.14967, 18.9652, 5.14967, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652, 18.9652
15, 2, -1.80784, -2.0283, -1.68838, -1.78342, -1.43144, -1.14895, -0.813515, -0.577609, -0.268288, 0.201716, 0.400167, 1.11801, 1.54879, 2.0343, 3.42059, 4.11374, 4.11374, 17.9292, 4.11374, 4.11374, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292, 17.9292
15, 3, -1.53066, -1.57129, -1.56086, -1.53242, -1.49406, -1.38481, -1.20534, -0.976435, -0.702942, -0.40737, -0.11193, 0.402016, 0.682778, 1.09516, 1.39215, 1.92184, 2.61499, 2.97393, 3.14721, 4.45554, 5.37183, 6.06498, 6.75812, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736, 20.5736
16, 1, -1.98621, -2.13652, -1.8931, -1.6273, -1.43992, -1.04272, -0.710149, -0.290233, 0.327248, 0.563637, 1.04085, 1.74229, 2.34013, 2.70114, 3.12859, 3.89073, 4.45034, 4.45034, 5.14349, 5.83664, 19.6521, 5.14349, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521, 19.6521
16, 2, -2.03198, -2.19419, -1.87628, -1.77372, -1.34499, -0.886991, -0.53124, -0.0881238, 0.363348, 0.711184, 1.55051, 2.04299, 2.10551, 1.90191, 2.97455, 3.74774, 3.93006, 4.84635, 5.5395, 4.84635, 5.5395, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355, 19.355
16, 3, -1.65067, -1.74829, -1.70902, -1.60573, -1.4805, -1.18752, -1.10455, -0.858042, -0.556506, -0.173302, 0.103586, 0.454145, 0.845769, 1.4789, 2.06184, 2.28499, 2.72924, 3.54868, 3.86234, 5.01501, 5.19734, 5.42048, 6.80677, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223, 20.6223
17, 1, -1.74356, -1.89283, -1.82669, -1.663, -1.55565, -1.2567, -1.05144, -0.577722, -0.265457, 0.220051, 0.96604, 1.32604, 1.74832, 2.11228, 2.18827, 3.05326, 3.87994, 4.21641, 5.13271, 19.6414, 19.6414, 19.6414, 19.6414, 4.43956, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414, 19.6414
17, 2, -1.98366, -1.98993, -1.78192, -1.58722, -1.41616, -1.16791, -0.850815, -0.630824, -0.163392, 0.413495, 0.812881, 1.37553, 1.65615, 2.42232, 2.92309, 3.35388, 3.61624, 3.7216, 3.52093, 4.53253, 4.82021, 4.30939, 4.82021, 5.91883, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343, 19.7343
17, 3, -1.55122, -1.58421, -1.53819, -1.49867, -1.40683, -1.31019, -1.1813, -0.922723, -0.805216, -0.474435, -0.105846, 0.18142, 0.427282, 0.53976, 1.33299, 1.83508, 2.26253, 2.64819, 3.44452, 3.58428, 4.38279, 5.4814, 5.88687, 5.88687, 5.88687, 5.88687, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955, 20.3955
18, 1, -1.65025, -1.71464, -1.86204, -1.88908, -1.43243, -0.948284, -0.83303, -0.552895, -0.363026, 0.0469947, 0.395872, 0.564693, 0.970158, 1.73476, 2.03487, 1.7725, 2.03487, 2.14023, 2.46565, 2.54569, 2.46565, 2.63271, 2.72802, 2.83338, 3.64431, 3.64431, 3.64431, 3.93199, 4.33745, 18.8461, 4.33745, 5.0306, 3.93199, 5.0306, 5.0306, 3.93199, 18.8461, 18.8461, 18.8461, 4.33745
18, 2, -1.39615, -1.51602, -1.74802, -1.8604, -1.52156, -1.37931, -0.741907, -0.585746, -0.571562, -0.158928, 0.286909, 0.180426, 0.601158, 1.11198, 1.27904, 1.59749, 1.77981, 2.00296, 2.57832, 2.47296, 2.37765, 2.37765, 2.6961, 3.38925, 3.67693, 3.38925, 18.5911, 3.38925, 18.5911, 4.0824, 3.67693, 18.5911, 18.5911, 4.77555, 18.5911, 4.77555, 18.5911, 18.5911, 18.5911, 18.5911
18, 3, -1.09013, -1.21715, -1.28813, -1.31192, -1.47813, -1.37668, -1.34219, -1.00291, -0.931451, -0.638464, -0.591269, -0.0269951, 0.330614, 0.672709, 0.909098, 1.28987, 1.36586, 1.56946, 1.60225, 1.53771, 1.60225, 1.70761, 2.17023, 2.29539, 2.29539, 2.36439, 3.05753, 2.80622, 2.80622, 2.60555, 2.60555, 2.80622, 3.05753, 3.90483, 3.394, 3.394, 3.90483, 4.3103, 18.819, 3.90483
19, 1, -1.5389, -1.65626, -1.65761, -1.54042, -1.42991, -1.17799, -0.923869, -0.90401, -0.622991, -0.458349, -0.213724, 0.130781, 0.496715, 0.882035, 1.13335, 1.54986, 1.86002, 2.06069, 2.64848, 2.87162, 2.75384, 3.34162, 3.24631, 4.03477, 3.24631, 3.85245, 4.95106, 4.95106, 5.64421, 5.64421, 19.4597, 5.64421, 5.64421, 19.4597, 19.4597, 19.4597, 19.4597, 19.4597, 19.4597, 19.4597
19, 2, -1.5849, -1.64701, -1.74321, -1.64701, -1.52968, -1.31709, -0.974335, -0.706712, -0.501705, -0.195367, 0.268938, 0.676472, 0.978753, 1.1329, 1.26924, 1.78758, 1.86606, 2.23152, 2.49978, 2.62238, 2.66683, 3.04983, 3.96612, 2.92466, 4.14844, 3.56065, 3.81197, 3.96612, 4.65926, 5.75788, 5.75788, 19.5734, 19.5734, 19.5734, 19.5734, 5.75788, 19.5734, 19.5734, 19.5734, 19.5734
19, 3, -1.19382, -1.23631, -1.24046, -1.35834, -1.32768, -1.22628, -1.07702, -1.16922, -0.984046, -0.775253, -0.51104, -0.226789, -0.0472033, 0.231413, 0.470935, 0.731466, 1.09326, 1.19199, 1.31214, 1.55136, 1.76109, 2.09423, 2.42144, 2.59733, 3.02222, 2.59733, 3.55284, 3.77599, 4.46914, 3.90952, 3.65821, 4.46914, 5.16228, 4.75682, 5.16228, 5.85543, 5.16228, 5.16228, 19.6709, 5.85543
20, 1, -2.28386, -2.25319, -1.88778, -1.66378, -1.126, -0.570514, -0.353223, -0.0230968, 0.75874, 1.03042, 1.48468, 1.89014, 2.34034, 2.93996, 2.97633, 3.63311, 4.07494, 3.87427, 5.17356, 6.27217, 5.57902, 6.27217, 6.27217, 20.0877, 6.27217, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877, 20.0877
20, 2, -2.36398, -2.38673, -1.89888, -1.42469, -0.881313, -0.502396, -0.151438, 0.209318, 0.615635, 1.04701, 1.22776, 2.06255, 2.42546, 2.7557, 3.11861, 3.81175, 4.18645, 3.69397, 4.5049, 4.5049, 4.79258, 5.8912, 5.8912, 5.8912, 6.58434, 6.58434, 6.58434, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999, 20.3999
