AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
16, 1, -0.128467, -0.21372, -0.184673, -0.114285, -0.110206, 0.0063882, 0.152359, 0.287252, 0.540966, 0.63546, 0.662608, 1.16092, 1.22593, 1.63207, 1.63389, 2.03111, 2.21062, 2.38779, 2.94875, 3.07658, 2.76396, 2.42656, 16.674, 2.54174, 16.1104, 2.04737, 15.4762, 15.2482, 14.9039, 14.6709, 14.3997, 14.0024, 13.8584, 13.0297, 13.2333, 12.9279, 12.4289, 12.6402, 10.2889, 12.0806
16, 2, -0.182889, -0.285976, -0.17646, -0.194836, -0.0247745, 0.140774, 0.282717, 0.4944, 0.627079, 0.72382, 1.10492, 1.22646, 1.1951, 0.979408, 1.4395, 2.27497, 2.06737, 1.91033, 3.01029, 2.03951, 3.11318, 2.08264, 16.3301, 16.0133, 15.7665, 15.519, 15.1323, 14.9042, 14.56, 14.3269, 14.0558, 13.6585, 13.5144, 12.6857, 12.8893, 12.584, 12.085, 12.2963, 9.94493, 11.7367
16, 3, 0.217663, 0.12613, -0.0133507, -0.097438, -0.149901, -0.116964, -0.237014, -0.223632, -0.187029, -0.0703351, -0.0764455, -0.0265605, 0.139599, 0.396029, 0.698599, 0.702552, 0.764839, 1.33731, 1.52098, 2.15964, 2.1347, 1.69194, 3.04018, 17.2321, 16.9852, 16.7377, 16.351, 16.123, 15.7788, 15.5457, 15.2745, 14.8772, 14.7332, 13.9045, 14.1081, 13.8027, 13.3037, 13.515, 11.1637, 12.9554
17, 1, 0.056552, -0.0473456, -0.11161, -0.142136, -0.197461, -0.132617, -0.125102, 0.0713425, 0.172049, 0.276122, 0.620724, 0.67638, 0.777977, 0.990822, 0.982445, 1.22332, 1.77535, 1.63406, 2.37735, 3.01601, 3.39653, 3.05913, 2.79794, 1.09487, 16.0498, 15.8023, 15.4156, 15.1876, 14.8434, 14.6103, 14.3391, 13.9418, 13.7978, 12.9691, 13.1727, 12.8673, 12.3683, 12.5796, 10.2283, 12.02
17, 2, -0.050361, -0.111442, -0.119217, -0.090547, -0.104887, -0.0858274, -0.00758019, -0.0126438, 0.219455, 0.481702, 0.562723, 0.933745, 1.00101, 1.10164, 1.12854, 1.13111, 1.55574, 1.48159, 1.0899, 1.16894, 1.70361, 1.21206, 1.28734, 1.19372, 16.1487, 15.9011, 15.5145, 15.2864, 14.9422, 14.7091, 14.438, 14.0407, 13.8966, 13.0679, 13.2715, 12.9662, 12.4672, 12.6785, 10.3271, 12.1189
17, 3, 0.308184, 0.2739, 0.122636, -0.0105181, -0.101894, -0.215566, -0.289369, -0.295361, -0.381621, -0.330584, -0.257099, -0.24484, -0.240179, -0.268539, 0.0534356, 0.206059, 0.344407, 0.463999, 0.817325, 0.799976, 1.39022, 1.68143, 1.70792, 2.08429, 1.83743, 1.58992, 16.1174, 15.8893, 15.5451, 15.312, 15.0409, 14.6436, 14.4995, 13.6708, 13.8744, 13.5691, 13.0701, 13.2814, 10.93, 12.7218
18, 1, 0.243359, 0.167318, -0.0842936, -0.276929, -0.0915545, 0.111597, -0.0239096, 0.0186977, 0.0327963, 0.046315, 0.133632, 0.022413, 0.143795, 0.384437, 0.250965, -0.0794462, -0.375316, -0.559987, -0.513614, -0.587647, -0.833579, -1.13589, -1.20037, -1.37738, -1.33656, -1.51508, -1.82764, -1.97564, -2.31986, -0.761194, -1.72549, -2.1228, -2.95998, -2.40238, -2.60425, -3.60277, -3.00315, -3.19731, 9.36547, -3.35146
18, 2, 0.486931, 0.374855, -0.0124471, -0.282924, -0.207017, -0.273811, 0.00158279, -0.054045, -0.190439, -0.00223519, 0.0793187, -0.192482, -0.0787263, -0.0260216, -0.105907, 0.0681718, -0.166831, -0.519615, -0.700587, -0.726905, -0.842818, -1.04046, -1.13913, -1.10759, -1.17213, -1.41965, -1.11317, -1.929, -0.76914, -1.00223, -2.18968, -1.67069, -2.22019, -1.95027, -2.43982, -2.05205, 11.2645, -2.33974, 9.12443, -2.89935
18, 3, 0.755891, 0.673667, 0.381384, 0.208223, -0.129845, -0.261681, -0.421958, -0.383, -0.483721, -0.459899, -0.647946, -0.484428, -0.424683, -0.314689, -0.485811, -0.367302, -0.706935, -0.728561, -0.94469, -1.32586, -1.5166, -1.73621, -1.99741, -1.87696, -2.30075, -2.4927, -2.50207, -2.73011, -2.60433, -2.96259, -3.53602, -3.6882, -3.50682, -3.71647, -3.96486, -4.17493, -4.31724, -4.23947, -5.20452, -4.5114
19, 1, 0.393071, 0.274423, 0.0973303, -0.0178298, -0.122138, -0.102952, -0.0827996, -0.249432, -0.249725, -0.323503, -0.330517, -0.33006, -0.258608, -0.265482, -0.364695, -0.402512, -0.340225, -0.385185, -0.552329, -0.619396, -0.743428, -1.17098, -1.03529, -1.29942, -1.30266, -1.36093, -1.40275, -1.50563, -1.78086, -1.32081, -0.744664, -1.14197, -0.88054, 12.7994, -0.812486, 12.6976, 12.1987, -2.0987, 10.0586, 11.8503
19, 2, 0.357687, 0.256655, -0.0105367, -0.0888297, -0.203847, -0.243802, -0.152963, -0.125578, -0.163197, -0.121028, 0.0413396, 0.0288777, 0.0551231, 0.0458671, -0.133783, 0.0358614, -0.194106, -0.142026, -0.359366, -0.217143, -0.613148, -0.622044, -0.435215, -1.20001, -1.12145, -1.0553, -1.13659, -1.43362, -1.63474, -1.2488, -0.267188, -1.35764, -0.808529, -2.04269, 13.075, -1.04586, 12.2707, -1.33354, 10.1306, -1.89315
19, 3, 0.694272, 0.662716, 0.472454, 0.168969, 0.00605685, -0.150795, -0.248619, -0.475051, -0.555762, -0.609227, -0.646518, -0.709305, -0.731197, -0.777996, -0.811094, -0.895236, -0.828966, -1.02294, -1.28799, -1.40247, -1.5277, -1.55425, -1.52776, -1.6454, -1.47829, -1.95406, -1.88289, -2.04424, -1.50608, -2.38976, -2.23347, -2.40762, -2.26398, -2.68721, -2.07814, -2.38353, -2.59483, -2.67121, 10.1793, -2.53767
20, 1, -0.390747, -0.350029, -0.151898, -0.0841756, 0.203778, 0.43086, 0.454517, 0.574544, 0.824105, 0.89633, 0.894818, 1.02373, 1.0091, 1.03229, 1.03942, 1.11819, 1.14473, 1.28607, 1.43799, 1.3835, 1.54088, 1.89663, 3.24487, 16.7436, 2.68124, 2.43373, 2.04707, 15.6345, 15.2903, 15.0572, 14.7861, 14.3888, 14.2447, 13.416, 13.6196, 13.3142, 12.8153, 13.0266, 10.6752, 12.467
20, 2, -0.477263, -0.466746, -0.162425, 0.0927279, 0.375838, 0.470075, 0.642937, 0.782181, 0.913254, 0.978593, 1.0141, 1.28772, 1.33758, 1.32647, 1.34196, 1.70072, 1.48684, 1.21202, 1.3629, 1.15196, 1.16211, 1.30429, 1.81628, 0.893374, 1.9458, 1.4106, 1.71708, 15.9977, 15.6535, 15.4204, 15.1492, 14.7519, 14.6079, 13.7792, 13.9828, 13.6774, 13.1784, 13.3897, 11.0384, 12.8301
20, 3, 0.0350997, 0.0400991, -0.0434973, -0.0651074, -0.07966, -0.0365035, -0.00480053, -0.0516013, 0.0182506, 0.0577176, 0.0693984, 0.118995, 0.132867, 0.14211, 0.126198, 0.266086, 0.0688059, 0.0507032, 0.128038, 0.674582, 0.585102, 0.410222, 0.0918672, 1.27918, 0.116025, 0.784804, 0.398136, 15.3719, 15.0277, 14.7946, 14.5234, 14.1261, 13.9821, 13.1534, 13.357, 13.0516, 12.5526, 12.7639, 10.4126, 12.2043
