AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
11, 3, 0.0431135, -0.470462, -0.483841, -0.423504, -0.27091, -0.263228, -0.236321, -0.141767, -0.0781176, 0.0560889, 0.0298024, -0.0911579, -0.00890192, 0.0241674, 0.192273, 0.360474, 0.472436, 0.457815, 0.540019, 0.566412, 0.584193, 0.460935, 0.477449, 0.653842, 0.674165, 0.586015, 0.655421, 0.565826, 0.49105, 0.463096, 0.627696, 0.597378, 0.483262, 0.453858, 0.510483, 0.476233, 0.631324, 0.816211, 1.25565, 5.10274
12, 1, 2.81374, 2.1308, 1.67623, 1.38336, 1.31024, 1.17173, 0.820397, 0.723516, 0.336862, 0.177563, 0.100079, -0.0300219, -0.0136459, -0.0993819, -0.195449, -0.271872, -0.483017, -0.600269, -0.742247, -0.803261, -0.914894, -1.00357, -1.01388, -1.03997, -1.07471, -1.20221, -1.27011, -1.42001, -1.4482, -1.37206, -1.35002, -1.35996, -1.37631, -1.45086, -1.28369, -1.41127, -1.19266, -1.11145, -0.850898, 0.279559
12, 2, 2.22402, 1.48173, 1.2417, 0.898444, 0.684187, 0.581579, 0.590474, 0.410918, 0.259016, -0.0227795, -0.0419739, -0.236061, -0.380893, -0.548061, -0.63276, -0.590685, -0.572927, -0.747319, -0.778766, -0.754225, -0.801632, -0.845091, -0.928028, -0.907824, -1.03002, -1.17137, -0.899599, -0.88963, -0.784197, -0.80499, -0.670507, -0.545733, -0.47539, -0.320159, -0.296905, -0.350394, 0.0131549, -0.105726, -0.2949, 0.416697
12, 3, 3.22728, 2.38717, 2.10716, 1.66385, 1.66141, 1.54133, 1.24245, 1.02705, 0.824547, 0.595801, 0.472703, 0.346083, 0.250728, 0.0752951, -0.119654, -0.259716, -0.403737, -0.430647, -0.575255, -0.728359, -0.797828, -0.823636, -0.860898, -0.968664, -1.14353, -1.2096, -1.32684, -1.44731, -1.49867, -1.51133, -1.6856, -1.6654, -1.76965, -1.86881, -1.92683, -2.06478, -2.07106, -2.24023, -2.24481, -2.00901
13, 1, -0.648514, -0.123229, -0.0332859, 0.0216295, -0.152071, -0.138073, 0.133743, 0.188336, 0.323697, 0.239179, 0.0280585, 0.34608, 0.603259, 0.681864, 0.574335, 0.699721, 0.815889, 0.795251, 0.621335, 0.766944, 0.800562, 0.76976, 0.99337, 0.824169, 0.643169, 0.689145, 0.922035, 0.742263, 0.831981, 1.32405, 1.29345, 1.41797, 1.20962, 1.97989, 1.58675, 2.43405, 1.96195, 16.8997, 2.83047, 2.8709
13, 2, -0.808953, -0.346763, 0.0392133, 0.188097, 0.319724, 0.244857, 0.150959, 0.294924, 0.288214, 0.402304, 0.500669, 0.737562, 0.843678, 0.548008, 0.767575, 0.7136, 1.06199, 0.887853, 0.705451, 0.930227, 1.07532, 1.20402, 1.16289, 1.12751, 1.23329, 1.38929, 1.42258, 1.87698, 1.56532, 1.07536, 1.80946, 1.55533, 1.87105, 1.86594, 2.0118, 2.85909, 1.98153, 2.41061, 15.9724, 17.1115
13, 3, -0.0746016, -0.293396, -0.313307, -0.224781, -0.092699, -0.0952321, -0.0665007, -0.0585532, -0.0266929, 0.0214463, 0.165721, 0.250942, 0.274537, 0.370269, 0.118013, 0.363148, 0.252902, 0.358452, 0.410746, 0.620597, 0.294396, 0.221507, 0.313444, 0.207968, 0.125153, 0.068059, 0.103138, -0.0531367, -0.171422, -0.0473756, -0.0440062, -0.181418, -0.0699966, -0.276273, -0.300315, 0.246878, -0.343004, -0.745217, -0.129892, 0.935041
14, 1, -0.57223, -0.413227, -0.486742, -0.112178, -0.0750341, 0.0670642, -0.173608, 0.109127, 0.0672925, 0.331062, 0.498492, 0.706691, 0.621275, 0.67305, 0.602006, 0.412856, 1.16672, 1.15688, 1.21564, 1.06572, 1.14951, 1.02803, 1.02505, 1.07808, 1.25207, 0.973235, 0.714199, 0.88309, 1.03406, 0.74246, 1.04669, 0.92608, 1.04624, 0.717897, 0.981536, 1.0179, 1.48011, 1.53451, 1.41432, 2.41983
14, 2, -0.746318, -0.454702, -0.226127, -0.222447, -0.00455961, 0.0291472, 0.207653, 0.342971, 0.376929, 0.418732, 0.495972, 0.693669, 0.851586, 0.813857, 0.989237, 1.03455, 1.12546, 1.15581, 1.34065, 1.2635, 1.17076, 1.15568, 1.28919, 1.34553, 1.37901, 1.34787, 1.68865, 1.56363, 1.5084, 1.89481, 1.5449, 1.98391, 2.03727, 1.73491, 1.74723, 2.18906, 2.69779, 1.4529, 1.19919, 2.22045
14, 3, 0.0665128, -0.438772, -0.548102, -0.433323, -0.391965, -0.302405, -0.239888, -0.222622, -0.158889, 0.0150507, 0.0839998, 0.210699, 0.309253, 0.329933, 0.382963, 0.34802, 0.480465, 0.609979, 0.764761, 0.473743, 0.615557, 0.580893, 0.720274, 0.570852, 0.659436, 0.539182, 0.305287, 0.482146, 0.377104, 0.329937, 0.241877, 0.288326, 0.0680868, 0.00109963, 0.098166, -0.184401, -0.321565, -0.536031, -0.177942, -0.291664
