AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
14, 1, -0.471129, 0.689493, 1.27728, 2.02652, 2.64556, 3.08739, 4.59147, 3.49285, 3.20517, 3.20517, 2.39424, 1.88342, 1.64703, 1.12573, 1.07992, 1.33337, 1.41341, 2.4514, 19.1001, 1.75825, 3.49285, 5.28461, 4.59147, 4.59147, 19.1001, 19.1001, 19.1001, 19.1001, 4.59147, 3.89832, 3.67517, 1.72926, 0.752013, 1.02193, 1.12573, 1.02193
14, 2, 0.453512, 1.78851, 2.29934, 2.3565, 2.62476, 2.41712, 2.48166, 2.14519, 1.33956, 0.584541, -0.367117, -1.11107, -1.63792, -1.80514, -1.7476, -1.67826, -1.31757, -0.103594, 19.0052, 1.89387, 2.7048, 3.39795, 4.0911, 3.58027, 3.58027, 4.0911, 3.80342, 3.2438, 2.99249, 2.41712, 1.63436, 0.255237, -0.37481, -0.367117, -0.448644, -0.487043
14, 3, -1.21748, -0.453922, 0.180487, 0.530473, 0.907767, 0.893974, 0.493085, 0.271778, 0.753616, 0.579263, 0.286593, -0.257985, -0.846252, -1.28171, -1.37942, -1.29867, -0.87469, 0.286593, 18.9999, 4.49129, 5.18443, 4.49129, 5.18443, 5.18443, 5.18443, 18.9999, 4.49129, 5.18443, 5.18443, 3.39267, 2.29406, 0.257179, -1.61015, -2.11874, -1.29714, -0.200062
15, 1, -0.0560991, 1.6577, 3.55482, 3.26714, 18.4689, 3.55482, 2.70752, 3.04399, 3.04399, 18.4689, 2.70752, 2.35085, 1.88084, 1.09808, 0.61038, 0.892231, 1.70899, 2.35085, 4.65343, 3.55482, 18.4689, 18.4689, 18.4689, 18.4689, 4.65343, 18.4689, 4.65343, 18.4689, 18.4689, 18.4689, 3.96028, 3.96028, 2.16852, 1.6577, 1.82022, 1.94538
15, 2, 1.0643, 3.01021, 17.5189, 17.5189, 3.01021, 1.9116, 0.758919, 1.9116, 2.09392, 2.09392, 1.0643, 0.176997, -1.17184, -2.25248, -2.42787, -1.71274, -0.357086, 0.707625, 17.5189, -0.969471, 0.407521, 1.75745, 1.62392, 2.09392, 2.09392, 2.09392, 1.75745, 2.09392, 1.50613, 1.21845, 0.014478, -1.2454, -2.56004, -3.28782, -3.64908, -3.33015
15, 3, -0.508043, 1.47621, 2.06211, 2.67391, 2.1884, 1.47621, 1.30336, 1.82216, 2.20782, 2.37844, 1.70883, 0.727999, -0.513218, -1.54514, -1.87601, -1.69593, -1.07339, 0.0993903, 5.04103, 3.30643, 4.19373, 5.04103, 6.13965, 4.53021, 19.9552, 5.04103, 5.4465, 5.4465, 4.75335, 4.0602, 2.311, 0.111367, -1.80662, -1.58392, -0.71154, -0.240477
16, 1, -0.470813, 1.53572, 2.51655, 2.46248, 3.2097, 4.71378, 3.79748, 3.46101, 19.2224, 4.30831, 2.92202, 2.11109, 1.57828, 1.15843, 1.31258, 0.78195, 1.10286, 1.91042, 19.2224, 1.0002, 2.11109, 3.10434, 4.30831, 4.30831, 4.30831, 19.2224, 19.2224, 5.40692, 5.40692, 3.79748, 3.32748, 2.57371, 1.38157, 1.01247, 0.988082, 1.08943
16, 2, 0.326052, 2.07781, 2.96511, 2.27196, 2.02065, 2.20297, 2.71379, 2.34607, 2.27196, 1.0192, 0.238191, -0.630244, -1.2523, -1.58726, -1.89581, -1.90352, -1.51547, -0.586149, 4.21787, -0.720192, 0.326052, 1.24746, 1.38466, 1.96658, 1.54372, 1.61518, 2.60843, 2.27196, 1.81998, 1.3001, 0.979194, -0.170385, -1.36374, -1.79462, -2.13737, -2.28642
16, 3, -1.26006, 0.327925, 0.880332, 0.885934, 1.09098, 1.33152, 1.38559, 1.57908, 1.72391, 1.29703, 0.998814, 0.311976, -0.302183, -0.914217, -1.21642, -1.45089, -1.41215, -0.657316, 4.68142, 3.29513, 4.27596, 19.8832, 19.8832, 6.06772, 6.06772, 19.8832, 6.06772, 5.37457, 3.87049, 3.07199, 2.1759, -0.207044, -2.02605, -1.28664, -0.180325, 0.299397
17, 1, -0.483145, 1.31488, 2.28944, 2.98259, 3.89888, 3.89888, 19.1007, 3.67574, 4.59203, 3.49342, 4.59203, 2.28944, 1.43503, 1.19083, 1.35335, 1.09552, 0.866335, 1.52398, 5.28518, 0.336416, 1.45653, 2.51259, 5.28518, 19.1007, 3.67574, 4.59203, 3.89888, 3.89888, 4.18656, 3.89888, 2.45196, 2.0663, 0.854359, 0.842525, 0.433146, 0.448894
17, 2, 0.253048, 1.88229, 2.28775, 3.33758, 3.49173, 3.67405, 3.20404, 2.79858, 3.33758, 1.43334, 0.495994, -0.834612, -1.90114, -1.99652, -1.50886, -1.50436, -1.19809, -0.515607, 3.49173, -0.333285, 0.914038, 2.33905, 3.08626, 3.49173, 3.08626, 2.79858, 2.79858, 2.64443, 2.28775, 1.69997, 1.4993, 0.057739, -0.991276, -1.03006, -1.30682, -1.57192
17, 3, -1.43995, -0.0652414, 0.861949, 1.51482, 1.93353, 2.20797, 1.70242, 1.64086, 1.97435, 1.56889, 0.828275, 0.0166097, -0.75159, -1.04607, -0.757033, -1.26269, -1.54401, -0.818854, 5.15241, 19.6611, 19.6611, 5.84556, 19.6611, 5.15241, 5.84556, 19.6611, 5.84556, 19.6611, 5.84556, 4.23612, 2.37982, 0.320102, -1.15204, -0.629877, 0.344297, 1.06643
18, 1, -0.274541, 0.813919, 1.91253, 2.70099, 4.31043, 2.92413, 3.21181, 3.61728, 3.61728, 3.21181, 2.92413, 1.67137, 2.00784, 1.67137, 1.05233, 1.09155, 1.2659, 2.92413, 18.1259, 1.91253, 2.51867, 4.31043, 18.1259, 18.1259, 4.31043, 18.1259, 4.31043, 18.1259, 4.31043, 4.31043, 2.51867, 2.00784, 0.84469, 0.755078, 1.01459, 1.42005
18, 2, 0.417227, 1.9213, 2.39131, 3.3076, 2.90213, 2.90213, 2.90213, 1.9213, 1.2927, 0.822692, -0.218762, -1.19775, -1.5865, -1.84569, -1.84569, -1.53659, -1.25153, -0.0246058, 4.00075, 1.4358, 2.61445, 3.3076, 2.39131, 2.90213, 17.8163, 4.00075, 2.61445, 2.61445, 2.90213, 2.39131, 1.80352, 0.263076, -0.553131, -0.982861, -0.904529, -0.911909
18, 3, -1.26371, 0.0545288, 0.542232, 0.839484, 1.10185, 1.32499, 0.919526, 0.962086, 0.919526, 0.878704, 0.165754, -0.333237, -0.9197, -1.39959, -1.33177, -1.07857, -0.673105, 0.33638, 4.09758, 3.40443, 4.09758, 4.09758, 2.99897, 17.9131, 4.09758, 3.40443, 3.40443, 4.09758, 2.99897, 1.69968, 0.0545288, -2.56555, -3.74037, -2.94033, -1.96621, -1.21563
19, 1, -0.720483, 0.625691, 1.40076, 2.28111, 3.16842, 3.32257, 4.42118, 3.03489, 2.9171, 2.71643, 2.71643, 2.02329, 1.40076, 1.08898, 1.01998, 1.35313, 1.50341, 2.47527, 18.9298, 1.74703, 2.9171, 3.32257, 4.01572, 5.11433, 4.01572, 5.11433, 18.9298, 3.50489, 5.11433, 5.11433, 3.72803, 1.50341, 0.79684, 0.865833, 0.880221, 1.45077
19, 2, 0.52289, 1.67738, 1.90918, 2.15431, 2.33663, 3.43524, 2.84745, 2.27209, 1.90918, 0.917544, -0.102816, -1.00741, -1.6056, -1.83673, -1.85504, -1.69466, -1.32693, -0.125805, 3.94607, 1.71247, 3.09877, 3.94607, 4.35153, 3.25292, 3.09877, 3.94607, 5.04468, 3.65838, 2.74209, 2.47973, 1.67738, 0.257187, -0.590111, -0.546308, -0.440118, -0.410642
19, 3, -1.23634, -0.365715, 0.133276, 0.591584, 0.689222, 0.797436, 0.580023, 0.382492, 0.951586, 0.783251, 0.354583, -0.252386, -0.904712, -1.32739, -1.34095, -1.26399, -0.806272, 0.345451, 5.04593, 4.35278, 18.8614, 5.04593, 18.8614, 18.8614, 4.35278, 18.8614, 5.04593, 18.8614, 4.35278, 2.96649, 0.535071, -1.83651, -3.65724, -2.75341, -1.35764, -0.405108
20, 1, 0.48868, 1.59782, 2.44512, 3.34306, 3.94919, 3.79504, 3.54373, 4.13152, 4.13152, 3.176, 2.52208, 1.75197, 0.858151, 0.858151, 1.52145, 1.97975, 2.27522, 3.94919, 19.5565, 2.27522, 3.1019, 5.04781, 5.74095, 19.5565, 5.04781, 5.04781, 5.04781, 5.74095, 4.64234, 3.25605, 2.69643, 0.835679, 0.0272206, 0.452686, 0.628966, 0.641087
20, 2, 0.927785, 2.61534, 2.99003, 3.59617, 3.37303, 4.13517, 3.68318, 3.77849, 2.11078, 0.729219, -0.369394, -1.49502, -2.25195, -2.15508, -1.38629, -0.920169, -0.317518, 0.893691, 19.8966, 2.67988, 3.44202, 4.98246, 4.28932, 5.38793, 6.08108, 4.69478, 6.08108, 5.38793, 4.00164, 3.1907, 2.20988, 0.617245, -0.0147479, 0.140905, 0.319025, 0.471605
20, 3, -0.45505, 0.618456, 0.995406, 1.94851, 2.3232, 2.46981, 2.46981, 1.44395, 0.995406, 0.451402, -0.191555, -1.09004, -1.67666, -1.7341, -1.15383, -1.00575, -0.784232, 0.494266, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298, 19.2298
